Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Login and Checkin,Chrome 122.0.0.0,,,25-03-2024 09:57:18,25-03-2024 09:57:59,41.366s,FAILED
,,,,,,,
Test Cases/Login and do checkin,Chrome 122.0.0.0,,,25-03-2024 09:57:18,25-03-2024 09:57:59,41.170s,FAILED
"Data = findTestData(""Login and Checkin"")",Chrome 122.0.0.0,,,25-03-2024 09:57:18,25-03-2024 09:57:19,0.510s,PASSED
dateFormat = new java.text.SimpleDateFormat(MM/dd/yyyy),Chrome 122.0.0.0,,,25-03-2024 09:57:19,25-03-2024 09:57:19,0.023s,PASSED
currentDate = getInstance().getTime(),Chrome 122.0.0.0,,,25-03-2024 09:57:19,25-03-2024 09:57:19,0.017s,PASSED
currentDateStr = dateFormat.format(currentDate),Chrome 122.0.0.0,,,25-03-2024 09:57:19,25-03-2024 09:57:19,0.005s,PASSED
"for ([i = 1, i <= Data.getRowNumbers(), (i++)])",Chrome 122.0.0.0,,,25-03-2024 09:57:19,25-03-2024 09:57:59,40.208s,FAILED
